Year,UNIT_MEASURE,SEX,Value
2018,NUMBER,M,2703
2019,NUMBER,M,2703
2020,NUMBER,M,2629
2018,NUMBER,F,6218
2019,NUMBER,F,6452
2020,NUMBER,F,6633
2018,NUMBER,_T,8921
2019,NUMBER,_T,9155
2020,NUMBER,_T,9262
